station_id,rainfall_mm,lat,long,country,county,county_avg
238944TP,0,51.677024,0.235326,England,Essex,0.00
E24854,0,51.623807,0.826545,England,Essex,0.00
237740TP,0,51.600133,0.258985,England,Essex,0.00
510001,0,51.838464,0.162023,England,Essex,0.00
E22268,0,52.041145,0.142627,England,Essex,0.00
E42297,0,52.061887,0.546282,England,Essex,0.00
0890TH,0,51.692891,-1.672984,England,Gloucestershire,0.00
1113,,51.799795,-2.148586,England,Gloucestershire,0.00
1117,,51.758734,-2.612081,England,Gloucestershire,0.00
1812,0,51.89986,-2.41343,England,Gloucestershire,0.00
248332TP,0,51.672207,-1.952948,England,Gloucestershire,0.00
248965TP,0,51.792696,-2.00792,England,Gloucestershire,0.00
53100,0,51.633453,-2.15382,England,Gloucestershire,0.00
531101,0,51.633863,-2.371995,England,Gloucestershire,0.00
251556TP,0,51.826782,-1.862825,England,Gloucestershire,0.00
1141,0,51.777374,-2.093434,England,Gloucestershire,0.00
1794,0,51.87509,-2.275208,England,Gloucestershire,0.00
1813,0,51.749956,-2.336734,England,Gloucestershire,0.00
253340TP,0,51.878717,-1.737736,England,Gloucestershire,0.00
1140,,51.875411,-2.019556,England,Gloucestershire,0.00
1140,0,51.875411,-2.019556,England,Gloucestershire,0.00
1761,0,52.051393,-1.762976,England,Gloucestershire,0.00
1112,,51.684691,-2.162673,England,Gloucestershire,0.00
1112,0,51.684691,-2.162673,England,Gloucestershire,0.00
463589,,51.758734,-2.612081,England,Gloucestershire,0.00
1772,0,51.793782,-2.615455,England,Gloucestershire,0.00
239579TP,,51.527809,0.085279,England,Greater London,0.00
540001RG,0,51.527809,0.085279,England,Greater London,0.00
E13600,0,50.880106,-1.558591,England,Hampshire,0.00
E12560,0,51.006173,-1.114132,England,Hampshire,0.00
E11480,0,51.253545,-1.255547,England,Hampshire,0.00
E11470,0,50.852298,-0.990615,England,Hampshire,0.00
E11820,0,50.828711,-1.195588,England,Hampshire,0.00
269627TP,0,51.345161,-1.239706,England,Hampshire,0.00
E13980,0,51.218761,-1.473747,England,Hampshire,0.00
E12821,0,51.085476,-1.13689,England,Hampshire,0.00
281186TP,0,51.119894,-0.851916,England,Hampshire,0.00
E12580,0,51.089429,-1.328148,England,Hampshire,0.00
E14080,0,51.252655,-1.256994,England,Hampshire,0.00
E10500,0,51.000801,-0.904738,England,Hampshire,0.00
E12570,0,51.008538,-1.335019,England,Hampshire,0.00
E14440,0,50.744376,-1.57404,England,Hampshire,0.00
E11461,0,50.902688,-1.10472,England,Hampshire,0.00
300001TP,0,51.13979,-0.960059,England,Hampshire,0.00
E12160,0,50.942234,-1.227791,England,Hampshire,0.00
E13590,0,50.953747,-1.533691,England,Hampshire,0.00
E13580,0,51.103128,-1.562184,England,Hampshire,0.00
E13560,0,50.993139,-1.491976,England,Hampshire,0.00
E10360,0,51.037622,-0.899591,England,Hampshire,0.00
E14420,0,50.824355,-1.559116,England,Hampshire,0.00
E14430,0,50.760875,-1.670302,England,Hampshire,0.00
270669TP,0,51.292403,-1.035495,England,Hampshire,0.00
340767,0,50.968137,-1.918056,England,Hampshire,0.00
026297,0,54.701508,-1.198486,England,Hartlepool,0.00
VCHURCH-T_TG_341,,52.023749,-2.92175,England,Herefordshire,0.00
VCHURCH-T_TG_341,0,52.023749,-2.92175,England,Herefordshire,0.00
1792,0,52.307409,-2.728158,England,Herefordshire,0.00
1119,0,52.031946,-2.435056,England,Herefordshire,0.00
1602,0,52.05292,-2.737138,England,Herefordshire,0.00
1687,0,52.016552,-2.653481,England,Herefordshire,0.00
055R0521E_TG_326,,52.221039,-2.984386,England,Herefordshire,0.00
1603,0,52.224678,-2.731196,England,Herefordshire,0.00
476898_TG_333,,51.952233,-2.735485,England,Herefordshire,0.00
475212_TG_354,0,52.205774,-2.572843,England,Herefordshire,0.00
7015,0,52.221039,-2.984386,England,Herefordshire,0.00
1607,,52.023817,-2.913007,England,Herefordshire,0.00
1606,,51.952233,-2.735485,England,Herefordshire,0.00
1606,0,51.952233,-2.735485,England,Herefordshire,0.00
1930,0,52.080849,-2.563945,England,Herefordshire,0.00
242534TP,0,51.807828,-0.03963,England,Hertfordshire,0.00
276316TP,0,51.718037,-0.217242,England,Hertfordshire,0.00
244569TP,0,51.727077,-0.10539,England,Hertfordshire,0.00
242819TP,0,51.827809,0.054118,England,Hertfordshire,0.00
241961TP,0,51.97304,-0.025147,England,Hertfordshire,0.00
277407TP,0,51.686586,-0.341445,England,Hertfordshire,0.00
247281TP,0,51.67255,-0.366544,England,Hertfordshire,0.00
E23633,0,51.996269,-0.242627,England,Hertfordshire,0.00
490001TP,0,51.903913,0.021245,England,Hertfordshire,0.00
276956TP,0,51.828295,-0.446536,England,Hertfordshire,0.00
240350TP,0,51.813497,-0.287465,England,Hertfordshire,0.00
278744TP,0,51.690006,-0.530846,England,Hertfordshire,0.00
244027TP,0,51.769108,0.016666,England,Hertfordshire,0.00
276651TP,0,51.755019,-0.285332,England,Hertfordshire,0.00
240662TP,0,51.937159,-0.384591,England,Hertfordshire,0.00
241243TP,0,51.950719,-0.145455,England,Hertfordshire,0.00
240470TP,0,51.775264,-0.196143,England,Hertfordshire,0.00
240816TP,0,51.873475,-0.269208,England,Hertfordshire,0.00
241790TP,0,51.871184,-0.064476,England,Hertfordshire,0.00
000182TP,0,51.885257,-0.156869,England,Hertfordshire,0.00
E26212,0,51.93437,-0.252319,England,Hertfordshire,0.00
E14930,0,50.623497,-1.307947,England,Isle of Wight,0.00
E14893,0,50.754772,-1.304596,England,Isle of Wight,0.00
E14900,0,50.677559,-1.505295,England,Isle of Wight,0.00
E14910,0,50.722216,-1.142162,England,Isle of Wight,0.00
E14920,0,50.691845,-1.308358,England,Isle of Wight,0.00
E14940,0,50.681247,-1.198111,England,Isle of Wight,0.00
E14880,,50.671665,-1.399223,England,Isle of Wight,0.00
E14850,0,50.626578,-1.225903,England,Isle of Wight,0.00
14880,0,50.671665,-1.399223,England,Isle of Wight,0.00
E4753,0,51.160348,1.119955,England,Kent,0.00
E4500,0,51.154584,0.889296,England,Kent,0.00
E4530,0,51.156945,1.009589,England,Kent,0.00
300874,0,51.373888,1.173263,England,Kent,0.00
E871,0,51.274484,0.217164,England,Kent,0.00
E15720,,51.291987,0.195058,England,Kent,0.00
E15720,0,51.291987,0.195058,England,Kent,0.00
E15520,,51.395266,0.296316,England,Kent,0.00
E15520,0,51.395266,0.296316,England,Kent,0.00
E15510,0,51.307175,0.102521,England,Kent,0.00
E3240,0,51.389586,0.842268,England,Kent,0.00
E6270,0,51.032353,0.577858,England,Kent,0.00
E1320,0,51.202399,0.077705,England,Kent,0.00
E5640,0,51.05909,0.821971,England,Kent,0.00
E4510,0,51.105558,0.979102,England,Kent,0.00
E4520,0,51.225958,0.726173,England,Kent,0.00
E2420,0,51.130083,0.749109,England,Kent,0.00
E5451,0,51.007531,0.978517,England,Kent,0.00
E5670,0,50.943595,0.945951,England,Kent,0.00
E5660,0,51.083056,0.871982,England,Kent,0.00
E4540,0,51.202987,0.784947,England,Kent,0.00
E802,0,51.194952,0.237676,England,Kent,0.00
E270,0,51.321154,0.447621,England,Kent,0.00
E2410,0,51.204793,0.588909,England,Kent,0.00
E3281,0,51.324099,0.908555,England,Kent,0.00
E4080,0,51.258867,1.033447,England,Kent,0.00
E4090,0,51.297928,1.053239,England,Kent,0.00
290200TP,0,51.280521,0.134285,England,Kent,0.00
E901,0,51.15203,0.176969,England,Kent,0.00
E2050,0,51.098285,0.395836,England,Kent,0.00
E2040,0,51.138337,0.459382,England,Kent,0.00
E5170,0,51.117863,1.194265,England,Kent,0.00
E911,0,51.372501,0.217586,England,Kent,0.00
E4850,0,51.359322,1.403568,England,Kent,0.00
290578TP,0,51.367354,0.204407,England,Kent,0.00
E3474,0,51.322006,1.228535,England,Kent,0.00
E3220,0,51.350566,0.74362,England,Kent,0.00
E1711,,51.142735,0.09504,England,Kent,0.00
E2400,,51.096946,0.544313,England,Kent,0.00
E2400,0,51.096946,0.544313,England,Kent,0.00
305111,,51.098221,1.155768,England,Kent,0.00
305111,0,51.098221,1.155768,England,Kent,0.00
301666,,51.131926,0.967934,England,Kent,0.00
E5650,0,51.131926,0.967934,England,Kent,0.00
1023SE,0,51.294661,1.108973,England,Kent,0.00
0744SE,0,51.266892,0.857627,England,Kent,0.00
0925SE,0,51.207877,1.383789,England,Kent,0.00
0924SE,0,51.251014,1.322456,England,Kent,0.00
294323,0,51.206865,0.129446,England,Kent,0.00
290320,0,51.292886,0.195101,England,Kent,0.00
1403SE,,51.130603,1.318089,England,Kent,0.00
1403SE,0,51.130603,1.318089,England,Kent,0.00
041917,0,53.805201,-0.309101,England,Kingston upon Hull,0.00
078530,0,53.592394,-1.929702,England,Kirklees,0.00
078922,0,53.60567,-1.766463,England,Kirklees,0.00
079621,0,53.698015,-1.667505,England,Kirklees,0.00
078772,0,53.552738,-1.824111,England,Kirklees,0.00
583948,0,54.064769,-2.863989,England,Lancashire,0.06
570231,0,53.596101,-2.789423,England,Lancashire,0.06
577805,,53.979672,-2.679249,England,Lancashire,0.06
578009,0.2,53.927308,-2.719516,England,Lancashire,0.06
577417,0,53.908061,-3.019063,England,Lancashire,0.06
560943,0,53.697953,-2.353609,England,Lancashire,0.06
575384,0.2,53.790306,-2.422692,England,Lancashire,0.06
579167,0,53.897316,-2.901619,England,Lancashire,0.06
573674,0.2,53.971437,-2.529714,England,Lancashire,0.06
576925,0.1,53.748659,-2.825643,England,Lancashire,0.06
570788,0,53.653543,-2.654324,England,Lancashire,0.06
574718,0.2,53.851109,-2.196809,England,Lancashire,0.06
577271,0,53.783353,-2.991754,England,Lancashire,0.06
560631,0,53.718989,-2.194675,England,Lancashire,0.06
584098,,54.128677,-2.71229,England,Lancashire,0.06
561613,0.2,53.663285,-2.180798,England,Lancashire,0.06
576578,0,53.811772,-2.647675,England,Lancashire,0.06
573342,0,53.986218,-2.429249,England,Lancashire,0.06
568363,,53.571911,-3.017001,England,Lancashire,0.06
574656,,53.833251,-2.102519,England,Lancashire,0.06
569709,,53.604601,-2.556847,England,Lancashire,0.06
575335,,53.862447,-2.348914,England,Lancashire,0.06
575335,0.2,53.862447,-2.348914,England,Lancashire,0.06
576635,0.2,53.774607,-2.703245,England,Lancashire,0.06
569323,0.2,53.678587,-2.942358,England,Lancashire,0.06
582970,0.1,54.122231,-2.572947,England,Lancashire,0.06
577794,0,53.986056,-2.662577,England,Lancashire,0.06
Coldw1,,53.823309,-2.154144,England,Lancashire,0.06
Mitch1,,53.742978,-2.323663,England,Lancashire,0.06
Edgeh1,,53.560463,-2.873303,England,Lancashire,0.06
579623,0,54.01325,-2.77441,England,Lancashire,0.06
EdgeH1,0,53.560463,-2.873303,England,Lancashire,0.06
575092______________________________________,,53.742978,-2.323663,England,Lancashire,0.06
574786______________________________________,,53.823309,-2.154144,England,Lancashire,0.06
NelsonGC,0.3,53.820527,-2.210336,England,Lancashire,0.06
575092,0.1,53.742978,-2.323663,England,Lancashire,0.06
574786,0.2,53.823309,-2.154144,England,Lancashire,0.06
569723,0,53.604601,-2.556847,England,Lancashire,0.06
574656,,53.833251,-2.102519,England,Lancashire,0.06
574656,0.1,53.833251,-2.102519,England,Lancashire,0.06
063518,0,53.876425,-1.532241,England,Leeds,0.00
076204,0,53.787777,-1.627332,England,Leeds,0.00
076413,0,53.83349,-1.58894,England,Leeds,0.00
3680,0,52.73152,-0.995167,England,Leicestershire,0.05
3999,0,52.564065,-1.199634,England,Leicestershire,0.05
E1179,0.2,52.456899,-1.052938,England,Leicestershire,0.05
3602,0,52.813347,-0.803365,England,Leicestershire,0.05
3610,0,52.655516,-1.302927,England,Leicestershire,0.05
3686,0,52.544833,-1.031877,England,Leicestershire,0.05
3179,0,52.69041,-0.920654,England,Leicestershire,0.05
E2510,0.2,52.535424,-0.981957,England,Leicestershire,0.05
1155,0,52.417004,-1.12584,England,Leicestershire,0.05
E7200,0.4,52.555577,-0.828089,England,Leicestershire,0.05
3641,0,52.738326,-1.320862,England,Leicestershire,0.05
3629,,52.78808,-1.097664,England,Leicestershire,0.05
3629,0,52.78808,-1.097664,England,Leicestershire,0.05
3683,0,52.697431,-1.117291,England,Leicestershire,0.05
3198,0,52.530102,-1.383041,England,Leicestershire,0.05
4527,,52.762972,-1.234524,England,Leicestershire,0.05
3642,0,52.762972,-1.234524,England,Leicestershire,0.05
E1039,0,53.102452,0.317508,England,Lincolnshire,0.04
E46612,0,53.346199,0.015208,England,Lincolnshire,0.04
E1815,0,53.041102,-0.374951,England,Lincolnshire,0.04
E45881,0,53.219937,-0.507486,England,Lincolnshire,0.04
E1613,0,53.397417,-0.269659,England,Lincolnshire,0.04
E7095,0,53.326702,-0.11185,England,Lincolnshire,0.04
E2493,0,52.814,0.01276,England,Lincolnshire,0.04
E27594,0,52.735167,-0.4219,England,Lincolnshire,0.04
E25041,0,52.786909,-0.264322,England,Lincolnshire,0.04
E7135,0,53.572235,-0.236854,England,Lincolnshire,0.04
E2416,0,52.808243,-0.129942,England,Lincolnshire,0.04
E7165,0.4,52.766451,-0.623828,England,Lincolnshire,0.04
E25033,0.1,53.449299,0.032134,England,Lincolnshire,0.04
E2463,0,52.665732,-0.158215,England,Lincolnshire,0.04
E5727,0,52.872934,0.138821,England,Lincolnshire,0.04
E25051,0.6,53.235003,0.102885,England,Lincolnshire,0.04
E7105,0,53.359329,-0.017234,England,Lincolnshire,0.04
E7120,,53.38716,-0.184362,England,Lincolnshire,0.04
E1908,0,53.316679,-0.344986,England,Lincolnshire,0.04
E2578,0,52.890974,-0.512865,England,Lincolnshire,0.04
E42135,0.2,53.232468,-0.366215,England,Lincolnshire,0.04
E7170,0.2,53.077492,-0.622888,England,Lincolnshire,0.04
E2316,0,52.810264,-0.528974,England,Lincolnshire,0.04
E2859,,52.890503,-0.622875,England,Lincolnshire,0.04
E1457,0,53.275431,-0.63753,England,Lincolnshire,0.04
E5721,0,53.175194,-0.524002,England,Lincolnshire,0.04
E1928,,53.135319,-0.008131,England,Lincolnshire,0.04
E43545,0,53.2518,-0.151126,England,Lincolnshire,0.04
E5723,0,53.093909,-0.172837,England,Lincolnshire,0.04
E1606,0,52.930882,-0.4014,England,Lincolnshire,0.04
E46331,0,53.248384,0.004612,England,Lincolnshire,0.04
E5722,0,53.031102,-0.503575,England,Lincolnshire,0.04
E5724,0,53.088074,0.270439,England,Lincolnshire,0.04
E46361,0,52.939919,-0.043906,England,Lincolnshire,0.04
E5720,,53.306737,-0.547985,England,Lincolnshire,0.04
567866,0,53.460365,-2.916431,England,Liverpool,0.00
238097TP,,51.556104,0.161588,England,London Borough of Barking and Dagenham,0.00
E15500,0,51.435174,0.135731,England,London Borough of Bexley,0.00
290007TP,0,51.507135,0.134772,England,London Borough of Bexley,0.00
291477TP,0,51.458979,0.11237,England,London Borough of Bexley,0.00
246847TP,,51.569374,-0.257694,England,London Borough of Brent,0.00
380002TP,0,51.571638,-0.289354,England,London Borough of Brent,0.00
288504TP,0,51.349274,0.009666,England,London Borough of Bromley,0.00
291241TP,0,51.367559,0.09523,England,London Borough of Bromley,0.00
287722TP,0,51.344874,-0.103964,England,London Borough of Croydon,0.00
288092TP,0,51.4214,-0.109429,England,London Borough of Croydon,0.00
245176TP,0,51.588712,-0.112596,England,London Borough of Haringey,0.00
246726TP,0,51.610639,-0.312441,England,London Borough of Harrow,0.00
000180TP,0,51.618838,0.173236,England,London Borough of Havering,0.00
247540TP,0,51.479469,-0.451216,England,London Borough of Hillingdon,0.00
247344TP,0,51.550032,-0.415648,England,London Borough of Hillingdon,0.00
287946TP,0,51.415955,-0.162865,England,London Borough of Merton,0.00
239374TP,0,51.575345,0.041271,England,London Borough of Redbridge,0.00
E8290,0,51.434974,-0.353451,England,London Borough of Richmond upon Thames,0.00
287864TP,0,51.380452,-0.135546,England,London Borough of Sutton,0.00
287141TP,0,51.362722,-0.209526,England,London Borough of Sutton,0.00
287283TP,0,51.449283,-0.224851,England,London Borough of Wandsworth,0.00
E160,0,51.384733,0.626364,England,Medway,0.00
3185,0,52.407451,-1.784594,England,Metropolitan Borough of Solihull,0.00
3340,,52.446032,-1.746153,England,Metropolitan Borough of Solihull,0.00
3340,0,52.446032,-1.746153,England,Metropolitan Borough of Solihull,0.00
033108NE,0,54.543358,-1.201588,England,Middlesbrough,0.00
019356,,54.999168,-1.605255,England,Newcastle upon Tyne,0.00
017651,0,55.000299,-1.68497,England,Newcastle upon Tyne,0.00
019271,0,55.033344,-1.614307,England,Newcastle upon Tyne,0.00
E24790,0,52.409069,1.30592,England,Norfolk,0.01
E21234,0,52.633846,1.556421,England,Norfolk,0.01
E24506,0,52.898685,0.4791,England,Norfolk,0.01
E37081,0,52.84066,1.075753,England,Norfolk,0.01
E42961,0,52.945882,0.745281,England,Norfolk,0.01
E42991,0,52.558433,1.367321,England,Norfolk,0.01
E42981,0,52.554012,1.032047,England,Norfolk,0.01
E24756,0,52.494069,1.157581,England,Norfolk,0.01
E22309,0,52.426228,0.740815,England,Norfolk,0.01
E23392,0,52.835301,0.858574,England,Norfolk,0.01
E24727,0,52.7599,0.536425,England,Norfolk,0.01
E5728,0,52.651369,0.565622,England,Norfolk,0.01
E5729,0,52.949162,1.122162,England,Norfolk,0.01
E21096,0,52.583985,0.346152,England,Norfolk,0.01
E23518,0,52.603459,1.16988,England,Norfolk,0.01
E23420,0,52.77483,1.151185,England,Norfolk,0.01
E23440,0,52.825263,1.408721,England,Norfolk,0.01
E24732,0.2,52.516458,0.988183,England,Norfolk,0.01
E21870,0,52.684352,0.927128,England,Norfolk,0.01
E24499,,52.702495,0.692966,England,Norfolk,0.01
E25173,0,52.703292,0.697456,England,Norfolk,0.01
E45811,0,53.497914,-0.196218,England,North East Lincolnshire,0.00
E46061,0,53.546796,-0.159424,England,North East Lincolnshire,0.00
E45871,0,53.676809,-0.524692,England,North Lincolnshire,0.03
3774,0,53.579885,-0.869434,England,North Lincolnshire,0.03
3611,0,53.485476,-0.775492,England,North Lincolnshire,0.03
E1645,0.2,53.664551,-0.343494,England,North Lincolnshire,0.03
E7130,0,53.534467,-0.499466,England,North Lincolnshire,0.03
3779,0,53.591168,-0.7392,England,North Lincolnshire,0.03
E1310,,52.493886,-0.649292,England,North Northamptonshire,0.17
E1971,0,52.452473,-0.605675,England,North Northamptonshire,0.17
E2331,0,52.473204,-0.862668,England,North Northamptonshire,0.17
E7065,0.4,52.56456,-0.5077,England,North Northamptonshire,0.17
E7075,0.4,52.490034,-0.666347,England,North Northamptonshire,0.17
E2544,0.4,52.495753,-0.470258,England,North Northamptonshire,0.17
E2433,0,52.296783,-0.670693,England,North Northamptonshire,0.17
52228,0,51.440951,-2.8222,England,North Somerset,0.00
52203,0,51.408672,-2.666341,England,North Somerset,0.00
52223,0,51.393485,-2.917648,England,North Somerset,0.00
008632,,55.047076,-1.446712,England,North Tyneside,0.00
038179,0,54.105159,-0.642597,England,North Yorkshire,0.03
037292,0,54.204227,-0.30358,England,North Yorkshire,0.03
074108,0,53.911448,-2.098144,England,North Yorkshire,0.03
058461,0,53.979278,-1.646973,England,North Yorkshire,0.03
055223,,54.364209,-1.297407,England,North Yorkshire,0.03
074329,0,53.986087,-1.999194,England,North Yorkshire,0.03
035302,0,54.517093,-0.752561,England,North Yorkshire,0.03
031555,0,54.469846,-1.099639,England,North Yorkshire,0.03
057426,0.2,54.18467,-1.901124,England,North Yorkshire,0.03
049902,0,54.130296,-1.656404,England,North Yorkshire,0.03
037973,0,54.297778,-1.167931,England,North Yorkshire,0.03
062046,0,54.071438,-1.913617,England,North Yorkshire,0.03
036225,0,54.344552,-0.754715,England,North Yorkshire,0.03
571479,0,54.217501,-2.3335,England,North Yorkshire,0.03
036487,0,54.408361,-0.754323,England,North Yorkshire,0.03
060947,0,54.218703,-2.195488,England,North Yorkshire,0.03
036704,0,54.434842,-0.550006,England,North Yorkshire,0.03
035488,0,54.438313,-0.976984,England,North Yorkshire,0.03
056505,0,54.073241,-1.337477,England,North Yorkshire,0.03
052287,0,54.409101,-1.735735,England,North Yorkshire,0.03
051729,0,54.413883,-1.988402,England,North Yorkshire,0.03
571894,0,54.103514,-2.27294,England,North Yorkshire,0.03
582837,0,54.090487,-2.425739,England,North Yorkshire,0.03
073422,0.2,54.100116,-2.164345,England,North Yorkshire,0.03
047439,0,54.31489,-2.180572,England,North Yorkshire,0.03
074385,0,53.947438,-2.020525,England,North Yorkshire,0.03
035305,0,54.486239,-0.724171,England,North Yorkshire,0.03
068762,0.2,54.368186,-0.974109,England,North Yorkshire,0.03
037239,0,54.27325,-0.422074,England,North Yorkshire,0.03
054507,0,54.382707,-1.394093,England,North Yorkshire,0.03
047281,0.2,54.275194,-2.263325,England,North Yorkshire,0.03
061431,0.4,54.163943,-2.152346,England,North Yorkshire,0.03
597519,0,54.362171,-2.342366,England,North Yorkshire,0.03
053532,,54.318976,-1.637925,England,North Yorkshire,0.03
035103,0,54.541989,-0.815179,England,North Yorkshire,0.03
070365,0,54.244415,-0.80684,England,North Yorkshire,0.03
054371,0,54.419203,-1.515299,England,North Yorkshire,0.03
054604,0,54.32908,-1.456389,England,North Yorkshire,0.03
582191,0,54.144383,-2.433946,England,North Yorkshire,0.03
062916,,53.911915,-1.662765,England,North Yorkshire,0.03
000900,0,55.591879,-1.854785,England,Northumberland,0.00
921083,0,55.502931,-2.138485,England,Northumberland,0.00
006403,0,55.237908,-1.918977,England,Northumberland,0.00
008850,0,55.255608,-2.540374,England,Northumberland,0.00
005782,0,55.154354,-1.944254,England,Northumberland,0.00
920359,0,55.553328,-1.997587,England,Northumberland,0.00
003232,0,55.312483,-1.909373,England,Northumberland,0.00
015347,0,54.804602,-2.221644,England,Northumberland,0.00
008062,0,55.132825,-1.538065,England,Northumberland,0.00
003066,0,55.350136,-2.171067,England,Northumberland,0.00
016140,0,54.960162,-2.160033,England,Northumberland,0.00
603111,0,55.093207,-2.481773,England,Northumberland,0.00
007292,0,55.033951,-1.969453,England,Northumberland,0.00
005588,0,55.174997,-1.521877,England,Northumberland,0.00
007533,,55.035539,-1.772312,England,Northumberland,0.00
924203,0,55.765373,-2.031043,England,Northumberland,0.00
004942,0,55.347002,-1.630189,England,Northumberland,0.00
013878,0,54.871077,-2.52275,England,Northumberland,0.00
010660,0,55.320859,-2.396284,England,Northumberland,0.00
010312,0,55.143004,-2.375693,England,Northumberland,0.00
014555,0,54.97002,-2.500603,England,Northumberland,0.00
000997,0,55.58067,-1.645446,England,Northumberland,0.00
006077,0,55.207377,-2.040032,England,Northumberland,0.00
015313,0,55.010561,-2.08518,England,Northumberland,0.00
3901,0,53.305797,-1.088289,England,Nottinghamshire,0.00
3998,0,53.396184,-0.931457,England,Nottinghamshire,0.00
3816,0,53.130665,-1.23847,England,Nottinghamshire,0.00
3996,0,52.897989,-0.911045,England,Nottinghamshire,0.00
3766,0,53.005795,-1.251101,England,Nottinghamshire,0.00
3652,0,52.836792,-1.251041,England,Nottinghamshire,0.00
3601,0,53.231399,-0.806723,England,Nottinghamshire,0.00
3603,0,53.079174,-0.867665,England,Nottinghamshire,0.00
3773,0,53.032232,-1.050823,England,Nottinghamshire,0.00
3178,0,52.999107,-1.06794,England,Nottinghamshire,0.00
3771,0,52.948025,-1.088386,England,Nottinghamshire,0.00
3775,0,53.07731,-1.190151,England,Nottinghamshire,0.00
3604,0,53.223303,-1.115505,England,Nottinghamshire,0.00
559586,0,53.534889,-2.012778,England,Oldham,0.00
562811,,53.560873,-2.141109,England,Oldham,0.00
563170,0,53.53478,-2.162144,England,Oldham,0.00
264845TP,0,51.532367,-1.135676,England,Oxfordshire,0.00
260221TP,,51.63431,-1.505077,England,Oxfordshire,0.00
251530TP,0,51.689762,-1.679516,England,Oxfordshire,0.00
254829TP,0,51.938474,-1.573015,England,Oxfordshire,0.00
261021TP,0,51.653876,-1.288038,England,Oxfordshire,0.00
259110TP,0,51.886777,-1.156503,England,Oxfordshire,0.00
253861TP,0,51.794582,-1.562775,England,Oxfordshire,0.00
256230TP,0,51.749085,-1.272057,England,Oxfordshire,0.00
264254TP,0,51.617635,-1.115281,England,Oxfordshire,0.00
263541TP,0,51.741752,-1.120101,England,Oxfordshire,0.00
257039TP,0,52.072227,-1.333928,England,Oxfordshire,0.00
254336TP,0,51.774757,-1.357157,England,Oxfordshire,0.00
1338,,52.612229,-3.417017,England,Powys,0.00
1750,,52.507038,-3.170517,England,Powys,0.00
1810,,52.320194,-3.058476,England,Powys,0.00
1408,,52.380137,-3.500663,England,Powys,0.00
000032,,54.505434,-0.84558,England,Redcar and Cleveland,0.00
034459,,54.518191,-0.964175,England,Redcar and Cleveland,0.00
034091,0,54.596104,-1.039588,England,Redcar and Cleveland,0.00
035024NE,0,54.505434,-0.84558,England,Redcar and Cleveland,0.00
561299,0,53.65712,-2.049131,England,Rochdale,0.00
000008,0,53.480556,-1.441674,England,Rotherham,0.00
3860,0,53.407215,-1.191422,England,Rotherham,0.00
084532,,53.366844,-1.351488,England,Rotherham,0.00
289102TP,0,51.476541,-0.017866,England,Royal Borough of Greenwich,0.00
246424TP,0,51.501145,-0.205547,England,Royal Borough of Kensington and Chelsea,0.00
286392TP,0,51.400709,-0.284238,England,Royal Borough of Kingston upon Thames,0.00
417417TP,0,51.466604,-0.571144,England,Royal Borough of Windsor and Maidenhead,0.00
3687,0,52.723063,-0.765859,England,Rutland,0.20
E7160,0.6,52.649303,-0.762024,England,Rutland,0.20
E1976,0,52.615107,-0.675844,England,Rutland,0.20
082732,0,53.352459,-1.545506,England,Sheffield,0.00
082672,0,53.324572,-1.539797,England,Sheffield,0.00
082509,0,53.367029,-1.59795,England,Sheffield,0.00
1412,0,52.47914,-2.975413,England,Shropshire,0.00
1331,0,52.596394,-2.471631,England,Shropshire,0.00
1712,0,52.639137,-2.325793,England,Shropshire,0.00
1748,0,52.481743,-2.579368,England,Shropshire,0.00
1387,0,52.424304,-3.172736,England,Shropshire,0.00
1121,0,52.718322,-2.717219,England,Shropshire,0.00
1793,0,52.518531,-2.881966,England,Shropshire,0.00
1335,0,52.863499,-3.123644,England,Shropshire,0.00
1795,,52.416368,-2.837286,England,Shropshire,0.00
1332,0,52.589321,-2.78744,England,Shropshire,0.00
1409,,52.59735,-3.029712,England,Shropshire,0.00
562992,,52.636608,-2.257802,England,Shropshire,0.00
1713,0,52.84224,-2.872181,England,Shropshire,0.00
1817,0,52.708345,-2.980518,England,Shropshire,0.00
1771,0,52.911156,-2.637129,England,Shropshire,0.00
1747,0,52.806646,-2.49764,England,Shropshire,0.00
1409Lucas,0,52.59735,-3.029712,England,Shropshire,0.00
52210,0,51.116625,-2.434971,England,Somerset,0.00
52100,0,51.054044,-3.336105,England,Somerset,0.00
45101,,51.138375,-3.758795,England,Somerset,0.00
52224,0,51.173877,-2.508462,England,Somerset,0.00
51127,0,51.163886,-3.611019,England,Somerset,0.00
52102,0,51.064754,-2.737025,England,Somerset,0.00
43200,0,51.044768,-2.4129,England,Somerset,0.00
51125,0,51.193548,-3.612054,England,Somerset,0.00
531172,0,51.277706,-2.608531,England,Somerset,0.00
53115,0,51.210084,-2.450167,England,Somerset,0.00
53114,0,51.230621,-2.486172,England,Somerset,0.00
52201,0,51.270102,-2.682969,England,Somerset,0.00
531108,0,51.237472,-2.325815,England,Somerset,0.00
52222,0,51.133861,-2.392257,England,Somerset,0.00
45102,0,51.129849,-3.534087,England,Somerset,0.00
45158,0,51.06991,-3.643436,England,Somerset,0.00
52101,0,50.971757,-3.122948,England,Somerset,0.00
52105,0,51.134741,-2.999693,England,Somerset,0.00
52225,0,51.260327,-2.806074,England,Somerset,0.00
52227,0,51.183161,-2.90631,England,Somerset,0.00
51102,0,51.117739,-3.349372,England,Somerset,0.00
